post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:fb_product_set,attribute:pa_transparente,attribute_data:pa_transparente,attribute_default:pa_transparente
INDIVIDUAL MESA,individual-mesa,,6755,Hermoso individual de mesa.,"MATERIAL: TELA

MEDIDAS

ANCHO: 13 CM

ALTO: 18 CM",publish,,0,2021-11-09 21:35:48,1,closed,NA0600072,,,no,no,20,15900,,,,13,18,,,instock,no,no,,yes,taxable,2136|3343,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/NA0600072-1.jpg ! alt :  ! title : NA0600072-1 ! desc :  ! caption : ,,https://decohouse.com.co/producto/individual-mesa/,simple,,Navidad|Navidad > Navidad,armonía|Decoración|hogar|Individual de mesa,,,,,
INDIVIDUAL DE MESA,individual-de-mesa-2,,6758,Hermoso individual de mesa.,"MATERIAL: TELA

MEDIDAS

ANCHO: 13 CM

ALTO: 18 CM",publish,,0,2021-11-09 21:44:40,1,closed,NA0600073,,,no,no,20,15900,,,,13,18,,,instock,no,no,,yes,taxable,2136|3343,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/NA0600073.jpg ! alt :  ! title : NA0600073 ! desc :  ! caption : ,,https://decohouse.com.co/producto/individual-de-mesa-2/,simple,,Navidad|Navidad > Navidad,armonía|Decoración|decorativo|familia|hogar|Individual de mesa,,,,,
FIGURA PIERNAS DECORATIVAS GRANDES,piernas-decorativas,,6780,"Hermosa figura piernas decorativas, ideal para decorar nuestros espacios.","MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 12 CM

ALTO: 16 CM

&nbsp;",publish,,0,2021-11-11 19:52:16,1,closed,DE0181569-DORADO,,,no,no,10,129900,,,,12,16,,,instock,no,no,,yes,taxable,1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181569-DORADO.jpg-1-scaled.jpg ! alt :  ! title : DE0181569-DORADO.jpg-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181569-DORADO-scaled.jpg ! alt :  ! title : DE0181569-DORADO ! desc :  ! caption : ,,https://decohouse.com.co/producto/piernas-decorativas/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|decorativo|FIGURA|hogar,,,,,
FIGURA PIERNAS DECORATIVAS GRANDES,figura-piernas-decorativas-pequenas,,6783,"Hermosa figura piernas decorativas pequeñas, ideal para decorar nuestra hogar.","MATERIAL: CERAMICA

MEDIDAS

ANCHO: 12 CM

ALTO: 16 CM",publish,,0,2021-11-11 19:56:46,1,closed,DE0181569-PLATEADO,,,no,no,6,129900,,,,12,16,,,instock,no,no,,yes,taxable,6780,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181569-PLATEADO.jpg-1-scaled.jpg ! alt :  ! title : DE0181569-PLATEADO.jpg-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181569-PLATEADO-2-scaled.jpg ! alt :  ! title : DE0181569-PLATEADO-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/figura-piernas-decorativas-pequenas/,simple,,Decoración|FIGURAS DECORATIVAS,FIGURA|hogar,,,,,
HERMOSA FIGURA PIERNAS DECORARIVAS PEQUEÑAS,hermosa-figura-piernas-decorarivas-pequenas,,6786,"Hermosa figura piernas decorativas, para decorar nuestros espacios.","MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 9 CM

ALTO: 10 CM",publish,,0,2021-11-11 20:03:33,1,closed,DE0181570-DORADO,,,no,no,10,89900,,,,9,10,,,instock,no,no,,yes,taxable,1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181570-DORADO.jpg1_-scaled.jpg ! alt :  ! title : DE0181570-DORADO.jpg1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181570-DORADO-2-scaled.jpg ! alt :  ! title : DE0181570-DORADO-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/hermosa-figura-piernas-decorarivas-pequenas/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FOLLAJE|hogar,,,,,
HERMOSA FIGURA PIERNAS DECORATIVAS GRANDES,hermosa-figura-piernas-decorativas,,6789,"Hermosa figura decorativa, para decorar nuestros espacios.","MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 9 CM

ALTO: 10 CM",publish,,0,2021-11-11 20:08:41,1,closed,DE0181570-PLATEADO,,,no,no,10,89900,,,,9,10,,,instock,no,no,,yes,taxable,6780,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181570-PLATEADO.jpg1_-scaled.jpg ! alt :  ! title : DE0181570-PLATEADO.jpg1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181570-PLATEADO-2-scaled.jpg ! alt :  ! title : DE0181570-PLATEADO-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/hermosa-figura-piernas-decorativas/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|decorativo|FIGURA|hogar,,,,,
ADORNOR DECORATIVO PEQUEÑO,adornor-decorativo,,6796,"Hermoso adorno decorativo, para decorar a nuestros espacios.","MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 8 CM

ALTO: 27  CM",publish,,0,2021-11-11 20:25:56,1,closed,DE0181552,,,no,no,10,89900,,,,8,27,,,instock,no,no,,yes,taxable,1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181552.jpg1_-scaled.jpg ! alt :  ! title : DE0181552.jpg1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181552-2-scaled.jpg ! alt :  ! title : DE0181552-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/adornor-decorativo/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|decorativo|FIGURA|florero|hogar,,,,,
ADORNO DECORATIVO GRANDE,adorno-decorativo-grande,,6799,"Hermoso adorno decorativo, para decorar todos nuestros espacios.","MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 9 CM

ALTO: 34 CM",publish,,0,2021-11-11 20:31:10,1,closed,DE0181551,,,no,no,8,89900,,,,9,34,,,instock,no,no,,yes,taxable,1976,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181551.jpg-1-scaled.jpg ! alt :  ! title : DE0181551.jpg-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181551-2-scaled.jpg ! alt :  ! title : DE0181551-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/adorno-decorativo-grande/,simple,,Cerámica|FIGURAS DECORATIVAS,Decoración|decorativo|FIGURA|hogar,,,,,
PICK DECORATIVO,pick-decorativo,,6802,"Hermoso Pick decorativo, ideal para decorar nuestro arbol y centros de mesa.","MATERIAL: PLÁSTICO

MEDIDAS

ALTO: 60 CM",publish,,0,2021-11-11 20:38:54,1,closed,NA0570856-DORADO,,,no,no,10,19900,,,,,60,,,instock,no,no,,yes,taxable,5752,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/NA0570856-DORADO.jpg-1-scaled.jpg ! alt :  ! title : NA0570856-DORADO.jpg-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/NA0570856-DORADO-scaled.jpg ! alt :  ! title : NA0570856-DORADO ! desc :  ! caption : ,,https://decohouse.com.co/producto/pick-decorativo/,simple,,Navidad|Navidad > Navidad,ARBOL|Decoración|FOLLAJE|hogar|NAVIDAD|NAVIDAD.DECORACION,,,,,
FIGURA DECORATIVA,figura-decorativa-3,,6810,"Figura decorativa, para decorar nuestros espacios.","MATERIAL: POLIRESINA

MEDIDAS

ANCHO: 25 CM

ALTO: 25 CM",publish,,0,2021-11-12 16:57:12,1,closed,DE0181565,,,no,no,5,89900,,,,25,25,,,instock,no,no,,yes,taxable,2126|1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181565-1-scaled.jpg ! alt :  ! title : DE0181565-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181565-2-scaled.jpg ! alt :  ! title : DE0181565-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/figura-decorativa-3/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA|hogar,,,,,
DADO DECORATIVO GRANDE,dado-decorativo-grande,,6813,"Dados decorativos grandes, ideal para decorar nuestros espacios.","MATERIAL: CERÁMICA

MEDIDAS

ANCHO 15 CM

ALTO: 15 CM",publish,,0,2021-11-12 17:02:04,1,closed,DE0181566,,,no,no,6,129900,,,,15,15,,,instock,no,no,,yes,taxable,1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181566-1-scaled.jpg ! alt :  ! title : DE0181566-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181566-2-scaled.jpg ! alt :  ! title : DE0181566-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/dado-decorativo-grande/,simple,,Decoración|FIGURAS DECORATIVAS,Dados decorativos|Decoración,,,,,
DADO DECORATIVO MEDIANO,dado-decorativo-mediano,,6816,Hermoso dado decorativo para decorar todos nuestros espacios.,"MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 13 CM

ALTO: 13 CM

&nbsp;",publish,,0,2021-11-12 17:05:30,1,closed,DE0181567,,,no,no,8,109900,,,,13,13,,,instock,no,no,,yes,taxable,6813,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181567-1-scaled.jpg ! alt :  ! title : DE0181567-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181567-2-scaled.jpg ! alt :  ! title : DE0181567-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/dado-decorativo-mediano/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA|hogar,,,,,
DADOS DECORATIVOS PEQUEÑOS,dados-decorativos-pequenos,,6819,"Hermosos dados decorativos.

&nbsp;","MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 11 CM

ALTO: 11 CM

&nbsp;

&nbsp;",publish,,0,2021-11-12 17:13:02,1,closed,DE0181568,,,no,no,10,79900,,,,11,11,,,instock,no,no,,yes,taxable,6813|6816,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181568-1-scaled.jpg ! alt :  ! title : DE0181568-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181568-2-scaled.jpg ! alt :  ! title : DE0181568-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/dados-decorativos-pequenos/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA|hogar,,,,,
FLORERO DECORATIVO,florero-decorativo-10,,6825,Hermoso florero decorativo.,"MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 9 CM

ALTO: 30 CM",publish,,0,2021-11-12 17:21:44,1,closed,DE0171888-BLANCO,,,no,no,8,79900,,,,9,30,,,instock,no,no,,yes,taxable,1871,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0171888-BLANCO-1-scaled.jpg ! alt :  ! title : DE0171888-BLANCO-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0171888-BLANCO-2-scaled.jpg ! alt :  ! title : DE0171888-BLANCO-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/florero-decorativo-10/,simple,,Decoración|Florero,Decoración|Florero decorativo|hogar,,,,,
FLORERO DECORATIVO,florero-decorativo-11,,6829,Hermoso florero decorativo.,"MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 9 CM

ALTO: 30 CM",publish,,0,2021-11-12 17:24:31,1,closed,DE0171888-GRIS,,,no,no,5,79900,,,,9,30,,,instock,no,no,,yes,taxable,6816,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0171888-GRIS-1-scaled.jpg ! alt :  ! title : DE0171888-GRIS-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0171888-GRIS-2-scaled.jpg ! alt :  ! title : DE0171888-GRIS-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/florero-decorativo-11/,simple,,Decoración|Florero,Florero decorativo,,,,,
CABALLO DECORATIVO,caballo-decorativo-2,,6832,Hermoso caballo decorativo.,"MATERIAL: POLIRESINA

MEDIDAS

ANCHO 6 CM

ALTO: 17 CM",publish,,0,2021-11-12 19:01:13,1,closed,DE0181513,,,no,no,5,99900,,,,6,17,,,instock,no,no,,yes,taxable,1931|2062,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181513-1-scaled.jpg ! alt :  ! title : DE0181513-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181513-2-scaled.jpg ! alt :  ! title : DE0181513-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/caballo-decorativo-2/,simple,,Decoración|FIGURAS DECORATIVAS,Caballo|Decoración|FIGURA|hogar,,,,,
FIGURA DECORATIVA,figura-decorativa-5,,6838,Hermosa figura decorativa.,"MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 28 CM

ALTO: 31 CM",publish,,0,2021-11-12 21:22:01,1,closed,DE0181530,,,no,no,8,149900,,,,28,31,,,instock,no,no,,yes,taxable,1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181530-1-scaled.jpg ! alt :  ! title : DE0181530-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181530-2-scaled.jpg ! alt :  ! title : DE0181530-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/figura-decorativa-5/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA,,,,,
FIGURA DECORATIVA,figura-decorativa-19,,6844,Hermosa figura decorativa.,"MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 17 CM

ALTO 4 CM",publish,,0,2021-11-12 21:40:32,1,closed,DE0181538,,,no,no,5,149900,,,,17,4,,,instock,no,no,,yes,taxable,1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181538-scaled.jpg ! alt :  ! title : DE0181538 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181537-2-scaled.jpg ! alt :  ! title : DE0181537-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/figura-decorativa-19/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA|hogar,,,,,
TIGRE DECORATIVO,tigre-decorativo-2,,6848,Hermoso tigre decorativo.,Hermoso tigre decorativo.,publish,,0,2021-11-12 21:49:38,1,closed,DE0181519,,,no,no,6,179900,,,,10,32,,,instock,no,no,,yes,taxable,4939,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181519-1-scaled.jpg ! alt :  ! title : DE0181519-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181519-scaled.jpg ! alt :  ! title : DE0181519 ! desc :  ! caption : ,,https://decohouse.com.co/producto/tigre-decorativo-2/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA,,,,,
ELEFANTE DECORATIVO,elefante-decorativo-4,,6853,"Elefante decorativo, para decorar tus espacios.","MATERIAL: POLIRESINA

MEDIDAS

ANCHO: 11 CM

ALTO: 39 CM

&nbsp;",publish,,0,2021-11-12 22:01:10,1,closed,DE0181521,,,no,no,5,219900,,,,11,39,,,instock,no,no,,yes,taxable,1843,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181521-1-scaled.jpg ! alt :  ! title : DE0181521-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181521-2-scaled.jpg ! alt :  ! title : DE0181521-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/elefante-decorativo-4/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA|hogar,,,,,
ADORNO DECORATIVO,adorno-decorativo,,6856,Hermoso adorno decorativo.,"MATERIAL: CERÁMICA

MEDIDAS

ANCHO: 8 CM

ALTO: 34 CM",publish,,0,2021-11-12 22:08:49,1,closed,DE0181554,,,no,no,5,99900,,,,8,34,,,instock,no,no,,yes,taxable,1931,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/11/DE0181554.jpg-1-scaled.jpg ! alt :  ! title : DE0181554.jpg-1 ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/11/DE0181554-scaled.jpg ! alt :  ! title : DE0181554 ! desc :  ! caption : ,,https://decohouse.com.co/producto/adorno-decorativo/,simple,,Decoración|FIGURAS DECORATIVAS,Decoración|FIGURA|hogar,,,,,
URNA DECORATIVO,urna-decorativo,,6908,URNA DECORATIVA,"MATERIAL: CERÁMICA
MEDIDAS:
ALTO 38 CM

&nbsp;",publish,,0,2021-12-04 15:08:27,1,closed,DE0140423,,,no,no,,379900,,,,,38,,,instock,no,no,,no,taxable,,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0140423-scaled.jpg ! alt :  ! title : DE0140423 ! desc :  ! caption : ,,https://decohouse.com.co/producto/urna-decorativo/,simple,,Decoración > Centro de mesa|Decoración,Decoración|hogar,,,,,
CANDELABRO DECORATICO,candelabro-decoratico,,6910,Hermoso candelabro decorativo.,"MATERIAL: CERÁMICA

MEDIDAS:

ALTO 29 CM",publish,,0,2021-12-04 15:22:28,1,closed,DE0411127,,,no,no,12,149900,,,,,29,,,instock,no,no,,yes,taxable,877|871,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0411127-1-scaled.jpg ! alt :  ! title : DE0411127 ! desc :  ! caption : ,,https://decohouse.com.co/producto/candelabro-decoratico/,simple,,Mobiliario > Candelabros Decorativos|Decoración,CERÁMICA|Decoración|FIGURA,,,,,
CANDELABRO DECORATIVO,candelabro-decorativo,,6913,Hermoso candelabro decorativo.,"MATERIAL: CERÁMICA

MEDIDAS:

ALTO: 30 CM",publish,,0,2021-12-04 15:31:03,1,closed,DE0411125,,,no,no,10,149900,,,,,30,,,instock,no,no,,yes,taxable,877|873,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0411125-1-scaled.jpg ! alt :  ! title : DE0411125 ! desc :  ! caption : ,,https://decohouse.com.co/producto/candelabro-decorativo/,simple,,Mobiliario > Candelabros Decorativos|Decoración,Decoración|FIGURA,,,,,
CANDELABRO DECORATIVO,candelabro-decorativo-9,,6923,"Hermoso candelabro decorativo, para decorar nuestros espacios y darle un toque moderno.","MATERIAL: CERÁMICA

MEDIDAS

ALTO: 30 CM",publish,,0,2021-12-04 15:48:05,1,closed,DE0411133,,,no,no,10,149900,,,,,30,,,instock,no,no,,yes,taxable,877|881,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0411133-scaled.jpg ! alt :  ! title : DE0411133 ! desc :  ! caption : ,,https://decohouse.com.co/producto/candelabro-decorativo-9/,simple,,Mobiliario > Candelabros Decorativos|Decoración,CERÁMICA|hogar,,,,,
CENTRO DE MESA,centro-de-mesa-6,,6927,Hermoso centro de mesa.,"MATERIAL: CERÁMICA

MEDIDAS

ALTO 38 CM",publish,,0,2021-12-04 16:32:42,1,closed,DE0670708,,,no,no,8,389900,,,,,38,,,instock,no,no,,yes,taxable,,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0670708-scaled.jpg ! alt :  ! title : DE0670708 ! desc :  ! caption : ,,https://decohouse.com.co/producto/centro-de-mesa-6/,simple,,Decoración > Centro de mesa|Decoración,Centro de mesa|Decoración|hogar,,,,,
CENTRO DE MESA,centro-de-mesa-7,,6929,Hermoso centro de mesa,"MATERIAL: CERÁMICA

MEDIDAS

ALTO 38 CM",publish,,0,2021-12-04 16:34:42,1,closed,DE0670709,,,no,no,8,389900,,,,,,,,instock,no,no,,yes,taxable,,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0670709-scaled.jpg ! alt :  ! title : DE0670709 ! desc :  ! caption : ,,https://decohouse.com.co/producto/centro-de-mesa-7/,simple,,Decoración > Centro de mesa|Decoración,Centro de mesa|Decoración|hogar,,,,,
MATERO DECORATIVO GRANDE,matero-decorativo-9,,6931,"Este hermoso matero decorativo le dará elegancia, vida y color a todos los espacios de tu hogar

Alto: 13

Diámetro: 15

Material: Cerámica",*Este matero puede ser utilizado tanto en decoración de interiores como de exteriores*,publish,,0,2021-12-04 16:46:56,1,closed,DE0012161,,,no,no,,24900,,,15,,13,,,instock,no,no,,no,taxable,1986|1155|1770|1191,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0012161-scaled.jpg ! alt :  ! title : MATERO DECORATIVO ! desc :  ! caption : *Dale color a tus espacios con este estilo de materos que tenemos para ti*,,https://decohouse.com.co/producto/matero-decorativo-9/,simple,,Jardinería|Jardinería > Macetas > Macetas en cerámica,CERÁMICA|jardinería|MATERO,,,,,
MATERO DECORATIVO MEDIANO,matero-decorativo-mediano,,6935,"Nuestro materos le brindarán a tu hogar, ese estilo, variedad y color que necesitas

Alto:

10 cm

Diámetro:

13 cm

Material:

Cerámica","*Este matero puede ser utilizado en cualquier espacio de tu hogar, para brindarte un espacio con un nuevo estilo*",publish,,0,2021-12-04 16:56:27,1,closed,DE0012162,,,no,no,,22900,,,13,,10,,,instock,no,no,,no,taxable,2354|2336|1191,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0012162-scaled.jpg ! alt :  ! title : MATERO DECORATIVO MEDIANO ! desc :  ! caption : *Este matero decorativo le brindará un estilo más fresco y diverso a todos tus espacios*,,https://decohouse.com.co/producto/matero-decorativo-mediano/,simple,,Jardinería|Jardinería > Macetas > Macetas en cerámica,CERÁMICA|jardinería|MACETA,,,,,
MATERO DECORATIVO PEQUEÑO,matero-decorativo-pequeno-2,,6937,"Nuestro matero decorativo le brindará a todos tus espacios un estilo único, lleno de color y estilo

Alto:

11 cm

Diámetro:

12 cm","Nuestro materos decorativos le brindarán a tu hogar, espacios llenos de luz y creatividad.",publish,,0,2021-12-04 17:11:17,1,closed,DE0012163,,,no,no,,18900,,,12,,11,,,instock,no,no,,no,taxable,,2916|2352|1191,,,,-1,-1,,,"https://decohouse.com.co/wp-content/uploads/2021/12/DE0012163-scaled.jpg ! alt :  ! title : MATERO DECORATIVO PEQUEÑO ! desc :  ! caption : Nuestros matero decorativos le brindarán a tu hogar estilo, brillo y color.",,https://decohouse.com.co/producto/matero-decorativo-pequeno-2/,simple,,Jardinería|Jardinería > Macetas > Macetas en cerámica,CERÁMICA|jardinería|MATERO,,,,,
FLOR ARTIFICIAL,flor-artificial-5,,6940,"Hermosa flor artificial, ideal para decorar nuestros espacios.

Diseño 1","MATERIAL: PLÁSTICO

MEDIDAS

ALTO 67 CM",publish,,0,2021-12-04 17:13:53,1,closed,DE0301081-Diseño 1,,,no,no,15,27900,,,,,67,,,instock,no,no,,yes,taxable,2150|2166,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0301081-DISENO-1-scaled.jpg ! alt :  ! title : DE0301081-DISEÑO-1 ! desc :  ! caption : ,,https://decohouse.com.co/producto/flor-artificial-5/,simple,,Flores|Jardinería,Decoración|FOLLAJE|hogar,,,,,
FLOR ARTIFICIAL,flor-artificial-11,,6942,"Hermosa flor artificial, ideal para decorar nuestros espacios.

Diseño 2","MATERIAL: PLÁSTICO

MEDIDAS

ALTO 67 CM",publish,,0,2021-12-04 17:17:37,1,closed,DE0301081-DISEÑO 2,,,no,no,15,27900,,,,,67,,,instock,no,no,,yes,taxable,2150,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0301081-DISENO-2-scaled.jpg ! alt :  ! title : DE0301081-DISEÑO-2 ! desc :  ! caption : ,,https://decohouse.com.co/producto/flor-artificial-11/,simple,,Flores|Jardinería,decorativo|FOLLAJE|hogar|jardinería,,,,,
MATERO DECORATIVO,matero-decorativo-10,,6943,"Nuestro materos decorativos le brindaran a tu hogar un espacio lleno de vida y color

Alto:

13 cm

Diámetro:

15 cm

Material:

Cerámica","Este matero le brindara estilo, diversidad y color a todos los espacios de tu hogar.",publish,,0,2021-12-04 17:27:15,1,closed,DE0012167,,,no,no,,35900,,,17,,15,,,instock,no,no,,no,taxable,2352|1984|1242,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0012167-CAFE-scaled.jpg ! alt :  ! title : MATERO DECORATIVO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/12/DE0012167-BLANCO-scaled.jpg ! alt :  ! title : DE0012167-BLANCO ! desc :  ! caption :  | https://decohouse.com.co/wp-content/uploads/2021/12/DE0012167-NARANJA-scaled.jpg ! alt :  ! title : DE0012167-NARANJA ! desc :  ! caption : ,,https://decohouse.com.co/producto/matero-decorativo-10/,simple,,Jardinería|Jardinería > Macetas > Macetas en cerámica,CERÁMICA|jardinería|MATERO,,,Blanco|Café|Naranja,0|1|0,
FLOR ARTIFICIAL,flor-artificial-13,,6945,"Hermosa flor artificial, ideal para decorar nuestros espacios.

Diseño 3","MATERIAL: PLÁSTICO

MEDIDAS

ALTO 67 CM",publish,,0,2021-12-04 17:21:28,1,closed,DE0301081-DISEÑO 3,,,no,no,15,27900,,,,,67,,,instock,no,no,,yes,taxable,2157|2160,,,,,-1,-1,,,https://decohouse.com.co/wp-content/uploads/2021/12/DE0301081-DISENO-3-scaled.jpg ! alt :  ! title : DE0301081-DISEÑO-3 ! desc :  ! caption : ,,https://decohouse.com.co/producto/flor-artificial-13/,simple,,Flores|Jardinería,Decoración|FOLLAJE|hogar,,,,,
